moneyness,tau,r,vol0,theta,kappa,gamma,rho,time value,IV
1.389937501271567,0.9376791661138534,0.0044452112396559,0.0587480915139897,0.022936399167538,1.487797830527107,0.2130468895514525,-0.3018373178864284,-5.392478135010851,0.22155608392836257
0.9863223930735028,0.9226081815112466,0.0016138044113403,0.4040001955025443,0.4589630842444523,0.7958599303619776,0.4730808417673035,-0.7837481553375091,-1.477388831356608,0.625333922231448
0.91758826752627,0.9297360199335648,0.0887697482593739,0.2534329871822816,0.4630137722020232,0.0517590418630877,0.3505881857664215,-0.2358552528072899,-1.756921339973489,0.49730085333180796
1.0122710979554197,0.466414241178798,0.0894257652378735,0.4046023279870787,0.324091231440366,0.3428064213464665,0.2475830370813175,-0.1181867382249123,-1.7255740555335688,0.6326868942630881
1.326155790155519,0.9328665552217072,0.034650611018811,0.1134851681420087,0.0098070965771421,1.039367862440867,0.356263944584128,-0.8908323026953333,-2.895797265445963,0.3260793720039601
0.9911427423185056,1.2857547208012454,0.0701055576298994,0.205547223699794,0.1754898165901361,0.3433256705942988,0.3497107268175691,-0.2263914029786056,-1.4863197599958484,0.4338635776036881
0.6907507561063558,0.9213797572466612,0.0300328270116636,0.3161212805956442,0.3242603433077583,0.729278098314373,0.231801633874391,-0.7480985769257483,-2.77407713070842,0.5347411422633286
1.2584441788607927,1.2642415305287928,0.0757849263507724,0.3838403542038632,0.0832596947692522,1.9408596855189768,0.1733755072222154,-0.6248274357131007,-1.775463189655025,0.4518115600569672
1.3198821152556697,0.7193669273218621,0.0648482357955658,0.3402719341086946,0.2215002251604717,0.8959845993771112,0.3807491966715896,-0.6713739855044663,-2.1220776599678186,0.5705657196051561
0.7732131147090202,1.2069817376682543,0.0041832593661242,0.1125721843217071,0.4321889981688797,1.983062685044444,0.0829485586065545,-0.2348432079014494,-2.1473163354507054,0.5511666116569813
0.6630293695220981,1.211520452799828,0.0514339465952431,0.2131846014796982,0.1003187768666383,0.7193422136761412,0.4769128416085684,-0.7721685322971836,-3.70011775538353,0.32632564075242954
0.7674183009369183,0.197492697913335,0.0613656674235986,0.3923164351117955,0.3489075369041028,0.5074775221208561,0.1507616192363076,-0.4461225333378462,-3.767938422749398,0.6187452387837311
0.9600000861751484,1.306954765151139,0.0149351709618805,0.4993379523479635,0.2800484800658911,0.0150943883204441,0.26704422738292,-0.5609677547059684,-1.2589016115999816,0.6816363801465286
0.8466602904071959,0.9926323202396632,0.0346754398876099,0.1160290266885605,0.1066478167624311,0.0907180089975199,0.0773876798829311,-0.9082758220780374,-2.687217968158581,0.33045848104279685
0.7374427144616004,1.2607361658059353,0.0567665041748365,0.3437977157931498,0.4103277651035288,1.767468044812556,0.4091740248162053,-0.1189993284603785,-1.978780044161477,0.6074982233860737
1.0851024420870754,0.8261541556413202,0.0549877766458236,0.3898348177416491,0.0089018789252719,0.3359027668724366,0.4611900895999122,-0.1324550173325973,-1.65205503595512,0.5799839796975448
1.268600995948775,0.941371954911424,0.069107331163002,0.3532485944966871,0.4522152350238128,1.1961091184899677,0.4408287553925781,-0.2780590776808322,-1.700092609471171,0.6192784924417083
1.2864933071760736,0.6344802867515826,0.0422486102703853,0.1594256086647946,0.4797636030075723,1.8320359559453432,0.1261394560566406,-0.3616581592258044,-2.369515597562364,0.53679091734125
0.6837113015692714,0.4435315630304801,0.0550586836536659,0.4375180269370402,0.3594366796939269,0.8621006478818063,0.1656870916897777,-0.3772207214213078,-3.2487850718848215,0.6400286112159392
1.381443913235461,0.9876416111683604,0.0422047932129166,0.2650199194591286,0.1186496038200457,0.2692013475583745,0.165036628816068,-0.8535078202310388,-2.1805983310574617,0.5074087514356052
0.7762544468568553,0.9342129803877344,0.0057271673619425,0.4675046063829805,0.4523127140673217,1.954418239487491,0.3823833987542282,-0.0856736129296611,-2.0257989973187334,0.672186364844265
0.9603979206623106,1.2510452913997274,0.077254805003697,0.4214691142827049,0.2892437104305583,1.2058204784888151,0.1783935995276219,-0.2106865488058873,-1.3045411525791102,0.5967499972723544
1.1697973739730474,1.273017000815529,0.0131213325448676,0.1780488190056437,0.2071159195498657,0.413268631098292,0.3640343974391476,-0.3492792619068634,-2.0183002928928087,0.422008458054961
0.7826071905682557,1.1598913616401938,0.0733297673429345,0.0747298141925767,0.3333040436265903,0.6831694062422262,0.3222860724882567,-0.4208064298318896,-2.5748480583956943,0.36771061129798
0.7656152152813226,0.319583647925114,0.0095053757492934,0.3475727953489231,0.4682954088469226,0.6696349021443775,0.0629258011690567,-0.3923471633730622,-3.3172589960593677,0.5969675672201902
1.2532807641242307,1.3280168555428775,0.0361548920545464,0.2976875665051705,0.0233664898236268,0.0371494622695183,0.0985527877626266,-0.9483377702311604,-1.6825875650799944,0.5423458751999988
1.2188119843423966,1.3078548011577702,0.0280612388430409,0.4517745739726589,0.3771836676472999,1.9309025508974516,0.3148658936997286,-0.8981586700027925,-1.49562911869161,0.6281997482858515
0.8649811706708159,0.6946032950876603,0.0546104406116614,0.0870313004894131,0.4329300733082765,0.8037812683292005,0.3065191268962463,-0.137536222934001,-2.55188412399326,0.39902810374428554
1.1023859377452134,0.1063083438611435,0.0979033276513145,0.1995283899954741,0.0936018733782989,1.7598155251537846,0.2181480706272988,-0.8495612407792477,-3.709751355158941,0.4466746046443859
0.7689049214625014,0.5097956846066934,0.0057079798640914,0.3894458058233845,0.2641494401841438,0.5490977473102974,0.1945327195382299,-0.9009776615240778,-2.813017388454661,0.5911134861355549
0.8423981016772828,0.4788673923794087,0.0443653731533862,0.1301254183909327,0.1154299728331553,0.1565821202783175,0.4556776080529806,-0.2400718816628312,-3.3784274528144635,0.34197202123664283
0.8486319691531815,0.7832886581289334,0.0093664682719839,0.2532765758567433,0.2203327131082949,0.5058247603613792,0.1011569496942432,-0.3117262043831955,-2.3314029496420594,0.4937493431418716
1.334564119621289,1.1464400471495149,0.0766756754082423,0.3626792358323582,0.2595204880677102,0.6885151672606642,0.1532368639596441,-0.6345138408551085,-1.6520793812306374,0.5851269634501932
0.8669801986718957,0.8994012627748891,0.0170305376413232,0.1495845199495786,0.397226858473898,0.1557641118594193,0.1015371194263669,-0.5689212997418021,-2.428539633779981,0.40033930440699805
0.8911980770192082,1.165444551301486,0.0190000661381294,0.1890883423250485,0.488059994044795,0.015123214752277,0.3971994553358708,-0.1401407074920264,-2.066569011466831,0.4173635351628491
0.6403084785786842,0.2475101833409223,0.0178254665076015,0.3936195534278937,0.1270388189886176,0.1306598681819255,0.034417857757489,-0.1312928071379576,-4.772556202016701,0.621742158472216
0.7092896250652596,0.1595083231039407,0.0353646351050637,0.4453418674050642,0.132469991313496,1.3523133424807048,0.3469775647330547,-0.0979948631300704,-4.65954037458157,0.6434840782492302
0.982158063871436,1.080297450754912,0.0927950733172971,0.3176974515952956,0.2714555119786694,0.0277542260156746,0.1428819500779969,-0.2506085696151945,-1.3607886402164857,0.5588966533844086
1.3572908838643318,1.1393787315454718,0.0778539904748968,0.1913316053270117,0.0656336814851404,1.4998790137362283,0.2316167755036088,-0.7606122640965914,-2.140570167707039,0.3786138480961654
0.9266028894543448,0.3888512835440845,0.0998148492318219,0.4442256861763469,0.4476221042328814,1.958686054136187,0.1249547942614361,-0.7046448281262826,-1.9807945632469683,0.6645641304055516
0.6103364774478386,0.315461238699641,0.0759354351308146,0.3578529080836203,0.3027053191180467,1.616402826368224,0.4931269529587043,-0.3575046123736587,-4.954291692266526,0.5581656803167334
0.735066248340297,1.00878319752041,0.0443720601146543,0.3413550672996641,0.4245149516199641,1.1340292102040366,0.3088365155709484,-0.0217666174570159,-2.207877514681556,0.6073787473644643
1.158892255565254,0.1359301761297195,0.0293013800676403,0.3973803639845699,0.2906477068861143,0.2906264978766781,0.2025868246282126,-0.6750632779414888,-3.2861729277481344,0.6381333193314731
0.7654984221378796,0.1794091351230948,0.0185050116329427,0.3369988245101477,0.1428679048491127,0.9296139817381814,0.2897196670762674,-0.7441388477357678,-4.378411459572572,0.5437814628669457
0.6519266817455447,0.7253353438194118,0.0264103253270478,0.2647482457700662,0.4028113228595624,0.2257028614792564,0.3220145434891802,-0.1799434477758805,-3.4240355733932977,0.5141069602098014
0.9547302509016916,0.8322916178161623,0.0339224788509719,0.05802557576433,0.1542106512419214,0.1206900136493123,0.0522425466624427,-0.2384311792569703,-2.5461237105100154,0.24813835682948593
0.988674827211472,1.2025189419367726,0.0780357626595683,0.1143459892151714,0.4690695798430858,0.6160118184907912,0.3177900915842707,-0.3904916539916099,-1.47657055787549,0.45433106024233894
0.6937993731471717,0.6581748437700374,0.0490671646405904,0.2686839314066823,0.0505916312810862,1.3737184924894157,0.0869819924510759,-0.4587793110994152,-3.6126809904217336,0.43784061830024257
1.3198881362579256,0.3870107816006456,0.017316426891037,0.1407547285680505,0.1242426155480665,1.7401835976198234,0.3014017220673191,-0.577979851700597,-4.064332684419106,0.39121277064737114
1.0130319683953868,1.139950680134632,0.0426274790336623,0.4929510124219529,0.1533245941282227,0.1581318411646848,0.2507186791713121,-0.5132248110563431,-1.2521243004502907,0.6680304664644154
0.8945890166672871,0.1249773649041063,0.0767015829703146,0.1810635136166763,0.4588045250901884,1.7593683760667378,0.3426819047162958,-0.3777780864827225,-3.76758490778011,0.44527428057676843
0.6187256012770401,0.6445664392192623,0.0583025735612906,0.3194774474330606,0.1075143613049394,1.0067878168423343,0.2082730225492642,-0.8752021095150089,-4.029837172888221,0.4757190922475729
1.1552521492417411,0.6214038755293111,0.0567248058002132,0.2604487655013171,0.4307446666542817,0.7533510950036113,0.3261529980816184,-0.809636577294876,-2.0426576036475796,0.5467616724615709
1.162247038959599,1.2853923275324517,0.0108554436025459,0.1506560987464401,0.0589281366408856,0.5808932736128294,0.0768314770274595,-0.159500305653395,-2.251753363331073,0.35579180691343026
0.8029756739349208,0.9155454177395737,0.0644211615210452,0.1232312876779553,0.3595543467242448,1.2630840769461076,0.0208068815365501,-0.8381302280328061,-2.3736426235234926,0.46386254163166996
1.3370310196017383,0.3061976745107973,0.0402833742915247,0.1686441829521368,0.0862005168877225,1.809815937282818,0.0937718296897872,-0.2157558840624222,-4.190532225970943,0.3899551504161991
0.7059228682331338,0.8724677967925801,0.0869281036669977,0.3500768724334805,0.2428461576904008,0.0040255449514963,0.0183870525397514,-0.2283944387958431,-2.435558130269792,0.5910952575993633
1.0810882109797857,0.8311596554200941,0.0794369641226164,0.2446427186137975,0.4242789241156615,0.6829145375899717,0.0039515420481195,-0.10153451608522,-1.6790451265381887,0.5312048972166394
1.0539964689497825,0.9675295747067634,0.0776018007678668,0.4956330722137527,0.3971848913958383,1.60304176016913,0.4272274212309656,-0.5562804711749247,-1.3457367167465883,0.6611802699546843
0.6621316850028162,0.6012887339373679,0.0839058782365536,0.0962836548390468,0.2940058489776723,1.6234101248268016,0.0334396078716587,-0.892173167864649,-4.222704279097243,0.39997197405796214
1.3862603739931152,0.956987867923102,0.036692986905458,0.4763805734152826,0.3962580267852143,0.2626858268832066,0.1849259541012604,-0.4270307284559022,-1.784053077513044,0.6840990289845195
1.069535460931157,1.2551570264505036,0.0960931954099071,0.2994817897710379,0.1594409672571028,1.319796915891509,0.0806764430566627,-0.6406095587790954,-1.4451118736711037,0.4807771693401719
0.7233523460004436,1.0923464031269277,0.0644246795174154,0.4479218566822237,0.4907458035776649,0.903193850232554,0.0375268902562667,-0.0801360868733916,-1.969078061806841,0.6810824593537745
0.8142270011878233,0.2430140054803121,0.0385544148648915,0.2935694016978648,0.0928892331382051,0.1329805317040171,0.431947147199206,-0.051965347210522,-3.4672416226047833,0.5346401704912296
1.119647775566708,0.2058798496088675,0.0121041182651135,0.4880511733646174,0.189358036674041,1.9665272965847096,0.0664394186255007,-0.4701329866751698,-2.662086336322719,0.6561271771499833
0.8497097128426727,1.135575191242053,0.0488722808263373,0.4694377825924963,0.257966841687783,1.2602576695434775,0.2562287398676267,-0.288555139548579,-1.7116699457572673,0.6013392237684911
1.1963229726267977,0.8040714517426771,0.0379980173024225,0.1668769499860266,0.0276619060717578,0.7905156571451888,0.0417547537771922,-0.2024054614122548,-2.536275318571088,0.36497266333640255
0.8695240807214981,0.9604598901887844,0.0900794877136066,0.4671953081616857,0.2338487983689937,0.151046939067357,0.208630970746151,-0.2835579765143187,-1.5913246358635853,0.660458278078977
1.1056866266034036,1.3858810227695066,0.0331420305586235,0.0593799257952501,0.1995050912604956,1.878606819306107,0.0929556308536692,-0.9497225340802548,-1.8539721161988918,0.382815167146191
0.8235137752778369,0.2333829415598142,0.0515198574621553,0.3690933390464266,0.116083465573403,1.8947098653267176,0.1320697548433395,-0.6579759616416464,-3.3021771021946225,0.5637640884845041
0.8748465879825398,0.381847145345763,0.0796028013316969,0.2938216403659298,0.4876286194641353,0.1645554451754582,0.0498256061617873,-0.4017427090838213,-2.5015977121223094,0.5473898038701464
1.3477735211237742,0.1966681821098987,0.0746229115904486,0.1589945116746901,0.1088268750422705,1.3862643083772543,0.49488678002651,-0.0691895429539096,-4.414016844981149,0.4106803923866664
0.8186101861678219,0.6057470257547208,0.0662263204957476,0.3370117006210564,0.1236589540450125,1.6907754559504715,0.0173561776102807,-0.5410833508554536,-2.523670482356461,0.5107756455242907
1.156359162225712,0.7769394897430225,0.0864875174193625,0.2813173487329354,0.0956742260145125,0.1039282393864931,0.4196457299762267,-0.824525360493432,-1.822297073929453,0.5335236888493
0.8456897009049423,1.3465711220621668,0.0844734110125549,0.1405259632778868,0.0377569604983611,0.6910306246119551,0.4078704535331809,-0.2146922211391796,-2.296163857416138,0.30645693626979664
1.029577763870292,1.211356058125017,0.0927836321115434,0.4164572169132371,0.3001453918053182,0.3531041327307422,0.2972360655053415,-0.193898350774898,-1.2266856807678155,0.6172537351028495
0.6505905842963245,1.37974620871249,0.0592114822027425,0.0738389646968879,0.1818441162812631,0.5536863879954674,0.2306479321934667,-0.5786718122036207,-3.8523046475313234,0.29169223813937606
1.3411645010571105,0.5431742584209878,0.069301045461978,0.4127456895884084,0.2788313214480797,0.3752859270810436,0.358936625494284,-0.4404239272133409,-2.230796770246677,0.6458341342488438
1.37207865518638,1.0220116346890726,0.0386279890334056,0.4886783603413595,0.3695257303197711,0.9957374824395316,0.2839346306837039,-0.0151967761597324,-1.7413755852991488,0.6676642723266468
1.267677372975314,0.7852622657055939,0.0643407710204716,0.3217982565326034,0.4711364595135657,0.9071634395168586,0.273079558505809,-0.7750495512279869,-1.8810112994525319,0.6093522515959648
0.9800192982111866,0.3491362731214076,0.0056326321818106,0.2175567286735508,0.1261281950722746,1.697176167652512,0.2532990759012097,-0.6969816176715035,-2.3716083058183712,0.4391143393706898
1.3245385706609452,1.3082561037377725,0.0334613663592431,0.0824564056542109,0.0423297457768816,0.5142583633517688,0.1135674031355828,-0.2707255201497116,-2.7388107061900087,0.2764522283871429
0.7370724459085519,0.3880210217298626,0.0019264428368651,0.1426557552024621,0.3325419676061582,1.597631006066245,0.008754006231279,-0.4517579084989947,-4.210617697777217,0.432206677354543
1.30339738705449,0.6881638493321915,0.0193316454650406,0.1448691195699735,0.03304720699389,0.6357124152148714,0.3353594153793411,-0.3824909751948427,-3.202227636373158,0.3670664581352412
1.3508581983652546,1.3724241117467764,0.0524755357752928,0.4085346304858867,0.3829437051614077,0.6456863893600255,0.3174066401752346,-0.8837630200809571,-1.5028929800457147,0.6352463700079625
1.13432386570691,0.2011902248933374,0.0377824477948712,0.0532731880659212,0.2577154936683756,0.2553386717689652,0.3715441951340638,-0.0614562447831513,-4.841403161401299,0.24625047282484047
1.380570998264099,0.9858100511751192,0.0603967894414074,0.0950355328474956,0.1615841047629688,0.9554095506577585,0.0753418771061116,-0.0121269635939221,-2.5783633133981847,0.33844263281594067
0.7823492479912273,0.6489806572482029,0.0911990815186231,0.0875412884175836,0.4988459529187892,0.0746143464286812,0.4358834446227927,-0.4707409077412741,-3.8660662934099994,0.27369683037363757
0.906383878163873,0.983958987303438,0.0115396896648366,0.1478332550966183,0.422156615429468,1.2728283063571562,0.1896311220004156,-0.0569690644309101,-1.8896687971337427,0.5109584175318105
1.1102905733309845,1.0582269590466826,0.0596051422851436,0.3512665589977083,0.2984566422928787,0.9026999466795856,0.4165450804349972,-0.5912914848396211,-1.544446545639086,0.5662122302999251
1.1331361754550895,1.1636214009422436,0.0808951961067138,0.1145879484380912,0.4611097718934352,0.202716711386111,0.0202667381209752,-0.5887542978553182,-1.816396436707606,0.384694454963892
0.670370383558167,0.7321748650093263,0.0814676598024685,0.0669761992830585,0.2629517047672786,0.2727705108216289,0.123232679989972,-0.3135470116113509,-4.999878315256996,0.2809810065571128
1.2642776927823816,0.552863232974288,0.037897589896636,0.4975557075918107,0.0950725224876704,1.0853309473316033,0.1750050264566047,-0.8858908262021392,-2.196002167149785,0.6372097008181754
1.0635518405701097,1.255273612303912,0.0738836279349323,0.242734744655935,0.3273063232687313,1.7924451538006303,0.251831280384958,-0.3822637370208815,-1.3968564718519398,0.5372084049656678
0.6688369600407585,1.3893349656682412,0.0820972832193172,0.1765233907744,0.1922375217677261,1.7183945584621096,0.3539733643304816,-0.6084863259081584,-2.829207780302459,0.39875218894962927
0.965395920736048,0.9259985919080076,0.0092821075889632,0.2927611450842185,0.1167639852165642,0.0203184472367097,0.4820169697209122,-0.5432128999778494,-1.727952972992588,0.5120336404013415
1.1909213531182186,0.3965417735073936,0.0859228900119676,0.3636215279093673,0.4351558137393868,0.4633353178602279,0.1751512436971392,-0.7255021177212757,-2.2738713732967573,0.6106356248858447
1.0579581078328637,0.3971714226092023,0.0700283131087473,0.3962266348508752,0.339577556359138,1.90647513707106,0.3403524362223865,-0.2765791039524662,-1.977125132500819,0.6159096910243989
1.310954900198063,0.2124838891766828,0.0963297015814882,0.4583226906254299,0.1719978341143629,0.4661694873059629,0.3918450074744644,-0.0255494233953712,-3.0768274944154133,0.667930884441148
0.6088536306148624,0.5727289475665959,0.0546231464621869,0.3928375312209274,0.2171489405904768,1.458892609135145,0.3365851329922916,-0.660769346039472,-3.9296366774734,0.53946608550973
1.3004642968536064,0.3744013976463114,0.0018483250519151,0.1769392252772316,0.2580431869622152,0.9233143775545538,0.1639106057616585,-0.1097149738283206,-3.9040051548278414,0.43466187972057924
0.6711546497991642,0.8828241164326662,0.0842296094042204,0.1391808074834867,0.0138166043419379,1.269437149104946,0.181933523112342,-0.406943928590588,-4.475847707491292,0.284053362264558
0.8515135214259427,0.2340056725267309,0.070310439715388,0.111260997832894,0.2641178327531616,0.5585629505579532,0.4378983412011786,-0.798208651095345,-4.424744983228698,0.3074322718464373
0.7524382525695832,1.2728546002559704,0.0659380176624345,0.4649337965648282,0.0124628937502427,0.1037191244281083,0.1310197881325325,-0.8442039291402351,-1.8173163930964187,0.6450575464293706
1.3415397231480637,0.8536675131244893,0.0842755845410583,0.465774332735217,0.2521129066622866,0.8699805393548854,0.0064559424737928,-0.6617941900075222,-1.788842406203227,0.634657643082619
0.638565425267043,1.216785651781291,0.0327235192997158,0.4601312624943144,0.1128648148596501,1.5673322120708375,0.3020940627399237,-0.5224757257531161,-2.919312281330808,0.49068352836343365
0.6296853348208667,0.3058329185914329,0.0527920602674258,0.3963008346015513,0.068833783375573,0.2297961149498082,0.2228183181162946,-0.8247890765388575,-4.648671591241993,0.5835273958825837
1.0339141775224785,0.264078945636964,0.002857432261643,0.3210842619824152,0.3218138674226757,0.8469321891043593,0.389130500962684,-0.8923917439759764,-2.354029224280147,0.5627331244511424
1.2088883208327006,0.4661283216157985,0.0232276326546357,0.4327082834630469,0.4297022185101178,0.246271248346054,0.3294473499163957,-0.2424824303786903,-2.218723552572871,0.6574094720679113
0.7612713430013289,0.5781842275791333,0.0911764695691406,0.4798206441125276,0.03983543803596,0.4982481242159817,0.2856939110200946,-0.128502028465583,-2.4158954848201515,0.6510367605039846
1.3089998101513454,0.8163113836931387,0.0596058718875535,0.499676980480957,0.1012573817919996,0.4952336059931019,0.2006306671880067,-0.7673513757749906,-1.8120644675497577,0.6592871824807389
1.117051364653178,0.9204177972947988,0.0237350785344998,0.3426450646782009,0.2055260920950816,0.7912420884486888,0.4259702441570255,-0.7511209421813738,-1.7735311891742893,0.5469926977514206
0.7548802720446175,0.9350859737220484,0.002802139202476,0.0744981687309364,0.4544345314683389,0.0161644656339743,0.2292978294971776,-0.1122473637854711,-4.071450173321323,0.27294279487591666
1.2048328108545536,0.1853907470545046,0.0773446277414616,0.0902862828516122,0.4954241866520265,0.0948098300636466,0.4478856541491312,-0.6420623201323643,-4.23390226863438,0.34200158280214055
1.1448766819008178,0.9847366356636136,0.0245194547683721,0.3563710377942334,0.4689757156381171,0.4484963647609812,0.1762522270566682,-0.770361337584226,-1.627857798613646,0.6159853214455779
0.8218589966801471,0.5665375692233855,0.011649789845796,0.0865004900345772,0.0803281984852093,1.218126153022743,0.3072936453481372,-0.2965612195733447,-3.980687923797163,0.277757160343981
1.375182475237576,0.5189403502189088,0.0604052136807737,0.2792562808180829,0.4138942697917344,0.1343503753283006,0.4782544471135153,-0.8429577569129495,-2.5825133244206993,0.5680838230489371
1.3146831153558551,0.8160770110094124,0.0130189626860574,0.0738956930497932,0.4636646383769214,0.7932206664260544,0.2585632160630992,-0.4692201880294241,-2.788352424300159,0.42263729929686633
0.6321813594158874,0.8312473738528922,0.0440637412831558,0.4350867813484873,0.4287262473731243,1.0487534283995938,0.147967892036174,-0.7254160124246805,-2.78935028389641,0.6418445096653613
0.7040780295012944,1.2211108101366612,0.0731691039100816,0.3468166785062199,0.1951527394198042,1.7006366256186554,0.335951187562642,-0.6556177764803472,-2.4806206971660685,0.48029635944772053
0.9018420050449876,0.5017752922138182,0.0344620907787247,0.440521618076252,0.28989917852526,0.0176471096873804,0.4265466787018693,-0.2700229745185563,-2.00807538277292,0.6509525358285373
1.1012403709331489,0.9917196293911288,0.0641322632620381,0.3285566057427488,0.0249771164277008,1.1419684705245394,0.1377348409837602,-0.3432086176303118,-1.7672663340554209,0.46277495194658513
0.8295226263384144,1.318812865305092,0.0503100335799626,0.2466719866963272,0.4707793368097083,0.2684141448705615,0.3571860247711089,-0.2698700939492953,-1.8719251860915251,0.5086164426631967
1.3693863192501643,1.3638169736391723,0.0225073037846479,0.2570360593280558,0.095467486443718,1.358655777198295,0.0368955856099622,-0.7919224472157657,-2.268600884510516,0.4210092387995701
0.8560767788550689,0.3246850385288744,0.0578191395880599,0.1665997395283279,0.0145632627893818,1.8347301463103065,0.1338938285397097,-0.3414417327776403,-3.5672831877242537,0.3592210197223267
0.6684770191633185,0.6410474867501793,0.0203241239894441,0.2219375408930307,0.0212245215142973,0.7550682144273135,0.3615000625544309,-0.3077366231579768,-4.234100139911481,0.404210143748287
0.7141683294513488,0.8594575311530924,0.0377242640003305,0.2374606722597777,0.1593791269594595,1.8917616482362856,0.0301863634334109,-0.9333056735146,-3.107587303216558,0.4418791250088816
1.169260250570327,0.2261715204822481,0.0528215072282138,0.2723280105645225,0.0389134884719356,1.744345180043061,0.4593736407983869,-0.9173620837234155,-3.1468072986300504,0.5084290883212361
1.339529169006109,1.008800146561076,0.0774864674931717,0.217146124411209,0.0463336877308275,1.0169280848893878,0.26286490347265,-0.0182116222661495,-2.204861527065946,0.3951002673795756
0.8001577535827028,1.1527748305413132,0.0739104687126765,0.3933245022701822,0.2358812111103043,1.4511437999292118,0.2873042651305552,-0.0840732709498606,-1.914258696211345,0.5551967366261579
0.9575873230953031,1.2462246246688276,0.0998423852401355,0.2329960010186124,0.3830620706900568,1.488115575582018,0.1593754710542227,-0.2999049384403651,-1.3294303568650376,0.559128649459808
1.124991066301377,0.8120743995041202,0.05879931644403,0.4880647298572151,0.0741805875161731,0.1381603204147832,0.336680110740405,-0.3789363553535494,-1.543980164011763,0.6798094970815782
1.301976107777514,0.671758770476984,0.0756947731352957,0.4540711225041883,0.0862402162397595,0.3569595647217252,0.3767581572360993,-0.1647347807762991,-1.9663094723056846,0.6396203600945682
0.6964249702135442,0.7158170762835943,0.0926705035494294,0.3168218832753244,0.0746146990898984,1.4326805713480453,0.4302013429011256,-0.8063549144101141,-3.4390720104072137,0.4188854601500225
1.3366372376269908,1.2286998319354137,0.0576393262453294,0.2891254220482273,0.1508240868401151,0.1903295603593031,0.0613714176073106,-0.9281715258025413,-1.780313675160904,0.5320772171774024
0.6918722772660885,0.7588561224935368,0.0608874803742051,0.0717496551141368,0.2532278743903752,0.7080971164114176,0.3110248151070521,-0.4956730583985712,-4.4947135756642576,0.3007073184528508
1.2870038588019113,0.9475279566407244,0.0987569231949173,0.3776700003077523,0.271622008910042,1.9373280720649664,0.0655026467487163,-0.3607903102970581,-1.7305022848561358,0.5654296425825578
1.0921301547031417,0.7098525953591978,0.0226320202859215,0.2430467446935719,0.2944956181547077,0.2546447841735424,0.3467482061009818,-0.7662934416165348,-2.0202022103288915,0.4953692605715787
0.801741820094561,0.6003016464130938,0.0474733274776988,0.4260235445766959,0.4326631381757273,0.3636043712341044,0.2259120953691373,-0.1123265539539456,-2.2690669539726795,0.6490782771777504
0.7213129524805785,1.1926056117025818,0.0435460661131014,0.3676683250363305,0.4565769602079682,0.9516687696796802,0.2823362366250333,-0.8546936663309682,-2.1425596937577773,0.5970687469255154
0.8934461433735881,0.127249193169184,0.0605700932946075,0.2096303983655079,0.3049133043640151,0.430423083172474,0.3698509001307418,-0.5881163320632371,-3.7698877035432345,0.44779561594509687
0.6044542478624133,0.9626925763723372,0.0622251980632182,0.1537391263356866,0.4176391830853346,1.5541782676133742,0.027737104985917,-0.7666568457791396,-3.2035127668370222,0.522702676279323
1.053198845369982,0.3044300642197275,0.0332449290708861,0.3104623513279649,0.4361087878504258,1.038054258070054,0.1033046790027508,-0.728901507432594,-2.2736427826317174,0.572387987796219
1.1641745781466168,0.3429962127921011,0.0884958810973932,0.2548937001838555,0.4433052234075617,0.5508572010208663,0.1750529136056814,-0.7242316666836814,-2.5355566561259804,0.525244492192769
1.3495933551277175,0.6219166188742179,0.0059886229061486,0.1368752985998095,0.4909479210096273,1.7147357704693045,0.0309181307326953,-0.7337507154062999,-2.80199124586432,0.5214990279944232
1.3638902343414097,0.5619524094052731,0.0654016552245441,0.2976980968213463,0.4265361095436547,0.896414155982628,0.3516280345714098,-0.4786031786742448,-2.4207494053917133,0.5783850359091502
0.8809956065268394,0.3507256919203616,0.0019680402032139,0.1712799774033476,0.3030455647442867,1.7529682224016558,0.3068368081305382,-0.0810930994782441,-2.976655918566225,0.4479867329166609
0.8035101784743931,0.2475981695470371,0.066908162093817,0.2688632848221743,0.1477597696606282,0.513855608460253,0.4315598565359448,-0.8604729849105527,-3.817617096019128,0.4683508461346264
1.3215483887373527,0.8513526649111285,0.0963157883022669,0.1656969056768735,0.0487753004965869,1.7755952135114403,0.3918587497913361,-0.3747652390152731,-2.3359320347423407,0.3531403089880314
0.906036775731348,1.2730059798902194,0.0388293097293944,0.4589896636463939,0.355038377210586,0.1633179658133401,0.0755464088580873,-0.5811919233964669,-1.3912944819504456,0.6634633759006192
1.183216370310862,1.2428597933520793,0.0596057872293163,0.4410403385279913,0.4369488253972285,0.0694210828694761,0.0401383408053051,-0.6954975852579754,-1.3471591596056798,0.6683028806321545
1.3152792991675026,0.798115275925861,0.0297493052702794,0.4599150121635935,0.1348962059488139,0.1965281339571083,0.2194398116744088,-0.3335487018030839,-1.9094201322205302,0.6674923967864288
1.398941022836094,0.3252814128170892,0.0912225576772383,0.3865955128804041,0.3178395769214326,0.4334318341288019,0.2190486277959202,-0.7664837376760615,-2.864210620005818,0.6330303964307404
1.1175877874960487,0.9742429085279204,0.0345525274132761,0.2746586560939295,0.2926525161728978,0.8431432045905534,0.3294206678898539,-0.0683138028612223,-1.7539129334043597,0.5258052085730469
